1, 0.0, 1.6191413446789174e-06, V
2, 0.0, 1.6189335813198956e-06, V
3, 0.0, 1.6189418588336878e-06, V
4, 0.0, 1.6187666120480461e-06, V
5, 0.0, 1.6190615135097158e-06, V
6, 0.0, 1.618772867503857e-06, V
7, 0.0, 1.6188446831911978e-06, V
8, 0.0, 1.618888019553757e-06, V
9, 0.0, 1.6190289052321798e-06, V
10, 0.0, 1.618803360398654e-06, V
11, 0.0, 1.6189694416344712e-06, V
12, 0.0, 1.619156205985212e-06, V
13, 0.0, 1.618688659005168e-06, V
14, 0.0, 1.6189594813978416e-06, V
15, 0.0, 1.618971048609211e-06, V
16, 0.0, 1.61882113587235e-06, V
17, 0.0, 1.6191021752351144e-06, V
18, 0.0, 1.6193382141635877e-06, V
19, 0.0, 1.6187106104204445e-06, V
20, 0.0, 1.6187183369739753e-06, V
21, 0.0, 1.6187869990583784e-06, V
22, 0.0, 1.6189053468858865e-06, V
23, 0.0, 1.6187550131689393e-06, V
24, 0.0, 1.6191259210565786e-06, V
25, 0.0, 1.619010425860327e-06, V
26, 0.0, 1.6192191297449629e-06, V
27, 0.0, 1.6190157893668113e-06, V
28, 0.0, 1.6187554871936119e-06, V
29, 0.0, 1.6188413795963283e-06, V
30, 0.0, 1.61877197839394e-06, V
31, 0.0, 1.6190357742589914e-06, V
32, 0.0, 1.6189289952016801e-06, V
