1, 0.0, 1.6194021596206312e-06, V
2, 0.0, 1.619159151957577e-06, V
3, 0.0, 1.6187316259381753e-06, V
4, 0.0, 1.6188563577831314e-06, V
5, 0.0, 1.6190043520506176e-06, V
6, 0.0, 1.6192056214560017e-06, V
7, 0.0, 1.6190030493276453e-06, V
8, 0.0, 1.619414053890537e-06, V
9, 0.0, 1.6192910421966976e-06, V
10, 0.0, 1.618953097380726e-06, V
11, 0.0, 1.6191021699921308e-06, V
12, 0.0, 1.6193194468930983e-06, V
13, 0.0, 1.6190920568640908e-06, V
14, 0.0, 1.6188912719711303e-06, V
15, 0.0, 1.6190231576276314e-06, V
16, 0.0, 1.6194269089722864e-06, V
17, 0.0, 1.6188732792693387e-06, V
18, 0.0, 1.6187657543898312e-06, V
19, 0.0, 1.6190152483488091e-06, V
20, 0.0, 1.6187911022028159e-06, V
21, 0.0, 1.619082323445009e-06, V
22, 0.0, 1.6195282286252175e-06, V
23, 0.0, 1.619190692125053e-06, V
24, 0.0, 1.6193712723118819e-06, V
25, 0.0, 1.618816462864249e-06, V
26, 0.0, 1.6189758412448764e-06, V
27, 0.0, 1.6189634887002254e-06, V
28, 0.0, 1.6190692376464852e-06, V
29, 0.0, 1.6186895328266567e-06, V
30, 0.0, 1.6188671627224034e-06, V
31, 0.0, 1.6187862957241742e-06, V
32, 0.0, 1.6186963447363816e-06, V
