1, 0.0, 1.6187366435510266e-06, V
2, 0.0, 1.618958516859449e-06, V
3, 0.0, 1.6183555114649918e-06, V
4, 0.0, 1.618662995275691e-06, V
5, 0.0, 1.6186215628129836e-06, V
6, 0.0, 1.6187179483911337e-06, V
7, 0.0, 1.6186936590585347e-06, V
8, 0.0, 1.618807644181095e-06, V
9, 0.0, 1.6187496867648535e-06, V
10, 0.0, 1.6187134080384875e-06, V
11, 0.0, 1.6183857846045928e-06, V
12, 0.0, 1.6187840114645082e-06, V
13, 0.0, 1.6187289561269817e-06, V
14, 0.0, 1.618923749163007e-06, V
15, 0.0, 1.6185951472177647e-06, V
16, 0.0, 1.618848871537823e-06, V
17, 0.0, 1.6187921653341294e-06, V
18, 0.0, 1.619011276700593e-06, V
19, 0.0, 1.618848284769649e-06, V
20, 0.0, 1.6191152033680107e-06, V
21, 0.0, 1.6186895194638622e-06, V
22, 0.0, 1.618911593454657e-06, V
23, 0.0, 1.618975610589625e-06, V
24, 0.0, 1.6189832610399997e-06, V
25, 0.0, 1.619011812735662e-06, V
26, 0.0, 1.6190128085298695e-06, V
27, 0.0, 1.6189847482573638e-06, V
28, 0.0, 1.619188190690053e-06, V
29, 0.0, 1.6189701123645283e-06, V
30, 0.0, 1.6189546217610723e-06, V
31, 0.0, 1.6189753482193568e-06, V
32, 0.0, 1.6192605846777831e-06, V
