1, 0.0, 1.6188260927181351e-06, V
2, 0.0, 1.6191118006239756e-06, V
3, 0.0, 1.6190561473410675e-06, V
4, 0.0, 1.619087966611808e-06, V
5, 0.0, 1.6193129879269769e-06, V
6, 0.0, 1.6191979691661553e-06, V
7, 0.0, 1.6190469032284345e-06, V
8, 0.0, 1.619525315144593e-06, V
9, 0.0, 1.6187245307423893e-06, V
10, 0.0, 1.6193122395587052e-06, V
11, 0.0, 1.6186349859031906e-06, V
12, 0.0, 1.61842412338905e-06, V
13, 0.0, 1.6189799901674325e-06, V
14, 0.0, 1.6188987973969324e-06, V
15, 0.0, 1.6192327892815926e-06, V
16, 0.0, 1.6188940109831987e-06, V
17, 0.0, 1.6188387657668195e-06, V
18, 0.0, 1.6186266090869904e-06, V
19, 0.0, 1.6189551653595722e-06, V
20, 0.0, 1.618863510480074e-06, V
21, 0.0, 1.6188466961211937e-06, V
22, 0.0, 1.6191735705194463e-06, V
23, 0.0, 1.6187635142107762e-06, V
24, 0.0, 1.6192548207450586e-06, V
25, 0.0, 1.6192892843404333e-06, V
26, 0.0, 1.6183770753789051e-06, V
27, 0.0, 1.6190182658918162e-06, V
28, 0.0, 1.6192471952585779e-06, V
29, 0.0, 1.6194009800374737e-06, V
30, 0.0, 1.6190098864186254e-06, V
31, 0.0, 1.6190948382369617e-06, V
32, 0.0, 1.6193163826012695e-06, V
