1, 0.0, 1.618579935986193e-06, V
2, 0.0, 1.6183937230936076e-06, V
3, 0.0, 1.6184194652453071e-06, V
4, 0.0, 1.6186673634680036e-06, V
5, 0.0, 1.6186961799272113e-06, V
6, 0.0, 1.6185876956120023e-06, V
7, 0.0, 1.6186763776553113e-06, V
8, 0.0, 1.6187119333726435e-06, V
9, 0.0, 1.6189115158767683e-06, V
10, 0.0, 1.6190891583219654e-06, V
11, 0.0, 1.6186794002235607e-06, V
12, 0.0, 1.6188537001397753e-06, V
13, 0.0, 1.6189756965611202e-06, V
14, 0.0, 1.6191797250377028e-06, V
15, 0.0, 1.6192133744972866e-06, V
16, 0.0, 1.6190699569549028e-06, V
17, 0.0, 1.6184626800922457e-06, V
18, 0.0, 1.618448065948071e-06, V
19, 0.0, 1.6188810330594805e-06, V
20, 0.0, 1.6185400858642928e-06, V
21, 0.0, 1.6189515724790494e-06, V
22, 0.0, 1.618612271788117e-06, V
23, 0.0, 1.6187211967188454e-06, V
24, 0.0, 1.6187612247746275e-06, V
25, 0.0, 1.6189988745995594e-06, V
26, 0.0, 1.6187516174414405e-06, V
27, 0.0, 1.6192588171862493e-06, V
28, 0.0, 1.6193922766655477e-06, V
29, 0.0, 1.6189780529175428e-06, V
30, 0.0, 1.618787352035946e-06, V
31, 0.0, 1.619301116905367e-06, V
32, 0.0, 1.6192419421757957e-06, V
