1, 0.0, 1.6193289600119348e-06, V
2, 0.0, 1.6193211316554413e-06, V
3, 0.0, 1.6190477501750674e-06, V
4, 0.0, 1.6192346972512595e-06, V
5, 0.0, 1.6188386475760116e-06, V
6, 0.0, 1.6190432294667762e-06, V
7, 0.0, 1.6191103595740525e-06, V
8, 0.0, 1.6188707093652876e-06, V
9, 0.0, 1.6190630742690742e-06, V
10, 0.0, 1.6192356429787184e-06, V
11, 0.0, 1.619261406938919e-06, V
12, 0.0, 1.6191372030562987e-06, V
13, 0.0, 1.6192641469413971e-06, V
14, 0.0, 1.6189184515266607e-06, V
15, 0.0, 1.619118055864227e-06, V
16, 0.0, 1.6190866915415537e-06, V
17, 0.0, 1.6192447295697574e-06, V
18, 0.0, 1.6193034270105732e-06, V
19, 0.0, 1.6190743430723924e-06, V
20, 0.0, 1.619078885450051e-06, V
21, 0.0, 1.6192871979399128e-06, V
22, 0.0, 1.6192981271512976e-06, V
23, 0.0, 1.6192772891185475e-06, V
24, 0.0, 1.6192319174953825e-06, V
25, 0.0, 1.6194787612025432e-06, V
26, 0.0, 1.6189929135854485e-06, V
27, 0.0, 1.619183709834668e-06, V
28, 0.0, 1.6190942130170622e-06, V
29, 0.0, 1.6195340236186504e-06, V
30, 0.0, 1.6193020136764122e-06, V
31, 0.0, 1.619257548139671e-06, V
32, 0.0, 1.619305648755884e-06, V
