1, 0.0, 1.6192486223934687e-06, V
2, 0.0, 1.6188783748109523e-06, V
3, 0.0, 1.6186145846441618e-06, V
4, 0.0, 1.6195789434372768e-06, V
5, 0.0, 1.6189809869709345e-06, V
6, 0.0, 1.6186222811996887e-06, V
7, 0.0, 1.6188333151182207e-06, V
8, 0.0, 1.619094567963646e-06, V
9, 0.0, 1.6189797298926208e-06, V
10, 0.0, 1.6186905989687554e-06, V
11, 0.0, 1.6187988525852722e-06, V
12, 0.0, 1.6193676526718853e-06, V
13, 0.0, 1.618723191523957e-06, V
14, 0.0, 1.6184727416145143e-06, V
15, 0.0, 1.6188397985612885e-06, V
16, 0.0, 1.618471073285972e-06, V
17, 0.0, 1.6194836355264589e-06, V
18, 0.0, 1.6197219330288347e-06, V
19, 0.0, 1.6193418276407661e-06, V
20, 0.0, 1.619433928764938e-06, V
21, 0.0, 1.6191270984039595e-06, V
22, 0.0, 1.6188609109930067e-06, V
23, 0.0, 1.618970790696234e-06, V
24, 0.0, 1.6191134849542702e-06, V
25, 0.0, 1.6187560133639439e-06, V
26, 0.0, 1.6193493394243947e-06, V
27, 0.0, 1.6188788054031167e-06, V
28, 0.0, 1.6190613908300684e-06, V
29, 0.0, 1.6186370051236926e-06, V
30, 0.0, 1.6186909414236426e-06, V
31, 0.0, 1.618771939611685e-06, V
32, 0.0, 1.618505703923478e-06, V
