1, 0.0, 1.61955649397064e-06, V
2, 0.0, 1.6196008654946844e-06, V
3, 0.0, 1.6190667022466935e-06, V
4, 0.0, 1.6192300011421675e-06, V
5, 0.0, 1.6189199472739338e-06, V
6, 0.0, 1.6190498351721943e-06, V
7, 0.0, 1.619273718930968e-06, V
8, 0.0, 1.6195329975445548e-06, V
9, 0.0, 1.6189442800919285e-06, V
10, 0.0, 1.618667382594617e-06, V
11, 0.0, 1.6186932972132543e-06, V
12, 0.0, 1.6186736666287077e-06, V
13, 0.0, 1.6187161372778832e-06, V
14, 0.0, 1.6188303509388935e-06, V
15, 0.0, 1.6187360623668493e-06, V
16, 0.0, 1.6190327301759224e-06, V
17, 0.0, 1.6190157023425732e-06, V
18, 0.0, 1.6189264235481782e-06, V
19, 0.0, 1.6186660010254528e-06, V
20, 0.0, 1.6191220830890285e-06, V
21, 0.0, 1.6191714644920583e-06, V
22, 0.0, 1.6190479263274958e-06, V
23, 0.0, 1.6188500099583965e-06, V
24, 0.0, 1.6189499057841983e-06, V
25, 0.0, 1.6185645799062878e-06, V
26, 0.0, 1.6188974324680923e-06, V
27, 0.0, 1.61886470552885e-06, V
28, 0.0, 1.6186933771283819e-06, V
29, 0.0, 1.6187325322977123e-06, V
30, 0.0, 1.6189957787565264e-06, V
31, 0.0, 1.6188113999451412e-06, V
32, 0.0, 1.6186785591645144e-06, V
