1, 0.0, 1.619192072754787e-06, V
2, 0.0, 1.6190130412926828e-06, V
3, 0.0, 1.6192914331524207e-06, V
4, 0.0, 1.6190203080870075e-06, V
5, 0.0, 1.6195594521539823e-06, V
6, 0.0, 1.619020205334925e-06, V
7, 0.0, 1.6189517032671693e-06, V
8, 0.0, 1.6194677999164669e-06, V
9, 0.0, 1.6192744413053425e-06, V
10, 0.0, 1.6192992368359613e-06, V
11, 0.0, 1.6192799077730448e-06, V
12, 0.0, 1.6189348328225497e-06, V
13, 0.0, 1.6188161449895657e-06, V
14, 0.0, 1.6191942414965634e-06, V
15, 0.0, 1.619125059871703e-06, V
16, 0.0, 1.6187068488355537e-06, V
17, 0.0, 1.6192347069523672e-06, V
18, 0.0, 1.6194405363475639e-06, V
19, 0.0, 1.618803823183381e-06, V
20, 0.0, 1.6191828189625077e-06, V
21, 0.0, 1.6192122140664444e-06, V
22, 0.0, 1.6192861740140135e-06, V
23, 0.0, 1.619245455064614e-06, V
24, 0.0, 1.6191115777945494e-06, V
25, 0.0, 1.6193437838550232e-06, V
26, 0.0, 1.6195946411480915e-06, V
27, 0.0, 1.619106020710648e-06, V
28, 0.0, 1.6197197088293177e-06, V
29, 0.0, 1.6193310808713284e-06, V
30, 0.0, 1.6193403237714905e-06, V
31, 0.0, 1.61956234529817e-06, V
32, 0.0, 1.6193755045551011e-06, V
