1, 0.0, 1.6188730510019855e-06, V
2, 0.0, 1.6188843546375438e-06, V
3, 0.0, 1.618853156085274e-06, V
4, 0.0, 1.618933170093582e-06, V
5, 0.0, 1.61903807023863e-06, V
6, 0.0, 1.619068462765392e-06, V
7, 0.0, 1.6188064945518082e-06, V
8, 0.0, 1.6190943582462957e-06, V
9, 0.0, 1.619059553783214e-06, V
10, 0.0, 1.61888604032921e-06, V
11, 0.0, 1.6188966509372923e-06, V
12, 0.0, 1.6190868498766485e-06, V
13, 0.0, 1.618918599869442e-06, V
14, 0.0, 1.6190839822860748e-06, V
15, 0.0, 1.6188197655712503e-06, V
16, 0.0, 1.6192545307534395e-06, V
17, 0.0, 1.6192474904914943e-06, V
18, 0.0, 1.6192757691124074e-06, V
19, 0.0, 1.6192019755518013e-06, V
20, 0.0, 1.6191233553313106e-06, V
21, 0.0, 1.6189303874414734e-06, V
22, 0.0, 1.6190415167105288e-06, V
23, 0.0, 1.6189283585777684e-06, V
24, 0.0, 1.6191205214294352e-06, V
25, 0.0, 1.6192489729504123e-06, V
26, 0.0, 1.6195157913254965e-06, V
27, 0.0, 1.6194815103333604e-06, V
28, 0.0, 1.619310967019571e-06, V
29, 0.0, 1.6190299796851517e-06, V
30, 0.0, 1.6195467360815973e-06, V
31, 0.0, 1.6193900255736097e-06, V
32, 0.0, 1.6194483928715043e-06, V
