1, 0.0, 1.6187548989209117e-06, V
2, 0.0, 1.6186579369845637e-06, V
3, 0.0, 1.618531633536694e-06, V
4, 0.0, 1.6185887508786547e-06, V
5, 0.0, 1.6188886519526627e-06, V
6, 0.0, 1.6187912308686217e-06, V
7, 0.0, 1.6187194209717348e-06, V
8, 0.0, 1.619105268863562e-06, V
9, 0.0, 1.61912020867843e-06, V
10, 0.0, 1.6190451362033539e-06, V
11, 0.0, 1.6189730597566148e-06, V
12, 0.0, 1.6190295280425114e-06, V
13, 0.0, 1.6193014583075603e-06, V
14, 0.0, 1.619327667779855e-06, V
15, 0.0, 1.6193647998206115e-06, V
16, 0.0, 1.6194921610085243e-06, V
17, 0.0, 1.6190485331624207e-06, V
18, 0.0, 1.6191235931068772e-06, V
19, 0.0, 1.6190689395950434e-06, V
20, 0.0, 1.6189518233091898e-06, V
21, 0.0, 1.619421842234071e-06, V
22, 0.0, 1.6192543954590128e-06, V
23, 0.0, 1.6194692528802495e-06, V
24, 0.0, 1.6193819713626686e-06, V
25, 0.0, 1.618986449622701e-06, V
26, 0.0, 1.6188694540306639e-06, V
27, 0.0, 1.6189262524019398e-06, V
28, 0.0, 1.6190049622604091e-06, V
29, 0.0, 1.6191989381847778e-06, V
30, 0.0, 1.619445718072824e-06, V
31, 0.0, 1.619414975175971e-06, V
32, 0.0, 1.6193269749890737e-06, V
