1, 0.0, 11834.3195266272, Pascal, CM1
2, 0.0, 12437.8109452736, Pascal, CM2
3, 0.0, 12500, Pascal, CM3
4, 0.0, 11299.4350282486, Pascal, CM4
5, 0.0, 10718.1136120043, Pascal, CM5
6, 0.0, 13037.8096479791, Pascal, CM6
7, 0.0, 10493.1794333683, Pascal, CM7
8, 0.0, 12437.8109452736, Pascal, CM8
9, 0.0, 13192.6121372032, Pascal, MM1
10, 0.0, 10976.9484083425, Pascal, MM2
11, 0.0, 12836.9704749679, Pascal, MM3
12, 0.0, 12820.5128205128, Pascal, MM4
13, 0.0, 12903.2258064516, Pascal, MM5
